environment | time (second),hrv | V (millivolt)
2.828,-57.2974221185618
2.829,-57.2519111526445
2.83,-57.2035690557607
2.831,-57.1525927334954
2.832,-57.0991584067188
2.833,-57.0434272550665
2.834,-56.985543455853
2.835,-56.925638665237
2.836,-56.8638319245583
2.837,-56.8002322224015
2.838,-56.7349388199018
2.839,-56.6680426084765
2.84,-56.5996296886026
2.841,-56.5297791161638
2.842,-56.4585619674969
2.843,-56.3860487547274
2.844,-56.3123003379457
2.845,-56.2373768225822
2.846,-56.1613328612806
2.847,-56.0842201319338
2.848,-56.0060875105574
2.849,-55.9269815455983
2.85,-55.8469465522804
2.851,-55.7660248022744
2.852,-55.6842575877732
2.853,-55.601683026657
2.854,-55.5183391973637
2.855,-55.434261741776
2.856,-55.3494851500301
2.857,-55.2640428666467
2.858,-55.1779671680785
2.859,-55.0912893265967
2.86,-55.0040398188962
2.861,-54.9162483668849
2.862,-54.8279434915491
2.863,-54.7391533474508
2.864,-54.6499050828257
2.865,-54.5602250666788
2.866,-54.4701390787381
2.867,-54.3796721312212
2.868,-54.2888485862749
2.869,-54.1976920142892
2.87,-54.1062253993382
2.871,-54.0144708752751
2.872,-53.9224499086482
2.873,-53.8301832896743
2.874,-53.7376911197566
2.875,-53.6449927637486
2.876,-53.5521068538058
2.877,-53.4590513322622
2.878,-53.3658430249785
2.879,-53.2724981156331
2.88,-53.1790319588357
2.881,-53.0854590481931
2.882,-52.9917930341338
2.883,-52.8980468725285
2.884,-52.8042325429115
2.885,-52.7103607659254
2.886,-52.6164415405756
2.887,-52.5224838408179
2.888,-52.4284955578331
2.889,-52.3344837689027
2.89,-52.2404547399746
2.891,-52.1464135313986
2.892,-52.0523638938501
2.893,-51.9583087600539
2.894,-51.8642499347031
2.895,-51.7701881115502
2.896,-51.6761229786958
2.897,-51.5820530925802
2.898,-51.4879758969288
2.899,-51.3938876838562
2.9,-51.2997836025837
2.901,-51.2056576761849
2.902,-51.111502752553
2.903,-51.0173105310282
2.904,-50.9230715255672
2.905,-50.8287750760803
2.906,-50.7344093457323
2.907,-50.6399613175097
2.908,-50.54541672482
2.909,-50.4507601151742
2.91,-50.3559748718837
2.911,-50.2610430008157
2.912,-50.1659454406966
2.913,-50.0706617758786
2.914,-49.9751702056961
2.915,-49.8794478685025
2.916,-49.7834702674226
2.917,-49.6872117308961
2.918,-49.5906452896437
2.919,-49.4937421339216
2.92,-49.3964725252534
2.921,-49.2988049128877
2.922,-49.200706075518
2.923,-49.1021417181057
2.924,-49.0030750543428
2.925,-48.9034682741201
2.926,-48.8032817119083
2.927,-48.7024729642105
2.928,-48.6009989070541
2.929,-48.4988134001187
2.93,-48.3958681438974
2.931,-48.2921136036877
2.932,-48.1874955758218
2.933,-48.0819595592392
2.934,-47.9754474775452
2.935,-47.8678968949126
2.936,-47.7592448465697
2.937,-47.6494225239896
2.938,-47.5383584064147
2.939,-47.4259786726928
2.94,-47.3122008565683
2.941,-47.1969430490926
2.942,-47.0801161007527
2.943,-46.9616235657614
2.944,-46.8413684133074
2.945,-46.7192406761514
2.946,-46.5951278001768
2.947,-46.4689119732583
2.948,-46.3404618748163
2.949,-46.2096405653143
2.95,-46.0762980743398
2.951,-45.9402749720338
2.952,-45.8013989589053
2.953,-45.659484711527
2.954,-45.5143343501674
2.955,-45.3657301215744
2.956,-45.2134407471517
2.957,-45.0572074735645
2.958,-44.8967538407582
2.959,-44.7317734653097
2.96,-44.5619322416128
2.961,-44.3868660498374
2.962,-44.2061632508637
2.963,-44.0193833040847
2.964,-43.8260187785236
2.965,-43.6255273685686
2.966,-43.417287796789
2.967,-43.200597395733
2.968,-42.9746622517208
2.969,-42.7385854872909
2.97,-42.4913495691421
2.971,-42.2317859640526
2.972,-41.9585404800448
2.973,-41.670039968745
2.974,-41.3644463452834
2.975,-41.0395900441024
2.976,-40.692911969846
2.977,-40.3212926914868
2.978,-39.9209383829894
2.979,-39.4871924524495
2.98,-39.0142353823834
2.981,-38.4946654854202
2.982,-37.9189395337792
2.983,-37.2743324475867
2.984,-36.5435572112215
2.985,-35.702379146356
2.986,-34.71541246528
2.987,-33.5282953299562
2.988,-32.052628782639
2.989,-30.1326005684443
2.99,-27.4666217203744
2.991,-23.41971620594
2.992,-16.8571638529119
2.993,-8.08878163178986
2.994,-0.267302167129806
2.995,5.52901975531576
2.996,9.67380274819761
2.997,12.6789976990872
2.998,14.9071056234677
2.999,16.597415413725
3,17.9099908492218
3.001,18.9532570855961
3.002,19.8013056931428
3.003,20.5051222275287
3.004,21.1001105604076
3.005,21.6110432864123
3.006,22.0554077155463
3.007,22.4456577137187
3.008,22.7907462735529
3.009,23.0971733873294
3.01,23.3697160826594
3.011,23.6119329935233
3.012,23.826523818029
3.013,24.0155784095644
3.014,24.1807595198563
3.015,24.3234190124777
3.016,24.4446994762757
3.017,24.5455918101146
3.018,24.626974627902
3.019,24.6896488156746
3.02,24.7343576899018
3.021,24.7617995808719
3.022,24.7726380629143
3.023,24.7675075254372
3.024,24.7470171179312
3.025,24.7117536402496
3.026,24.6622780223479
3.027,24.5991356797114
3.028,24.5228494834408
3.029,24.4339183447105
3.03,24.3328224635225
3.031,24.2200229654628
3.032,24.0959579276717
3.033,23.9610458006695
3.034,23.8156843713007
3.035,23.6602511870425
3.036,23.4951041450174
3.037,23.320581314604
3.038,23.1370016141831
3.039,22.9446648832835
3.04,22.7438527980664
3.041,22.5348282460915
3.042,22.3178368647862
3.043,22.0931076068451
3.044,21.8608538647268
3.045,21.6212732080001
3.046,21.3745482536496
3.047,21.1208459376434
3.048,20.8603196322465
3.049,20.5931095541815
3.05,20.3193423427422
3.051,20.0391342130097
3.052,19.7525874746357
3.053,19.4597971245336
3.054,19.1608407913461
3.055,18.8557905811652
3.056,18.5447115702411
3.057,18.2276596871335
3.058,17.9046683997468
3.059,17.5757762143654
3.06,17.2410122730598
3.061,16.9003952632756
